latitude,longitude,date,event
17.44682,105.14621,10/9/1966 0:00:00,M-28 100 LB Bomb Unknown/Unidentified Killed Total Bombs = 8
17.26824,105.80446,12/6/1966 0:00:00,M-28 100 LB Bomb Truck Park/Stop Cratered Total Bombs = 19
17.57654,105.61282,1/22/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 3
17.21518,105.82641,1/23/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle SEC Explose Total Bombs = 7
17.32656,105.65448,1/23/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 15
17.11825,105.65448,1/24/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 35
17.46822,105.70447,1/26/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 21
17.46822,105.70447,1/29/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 24
17.28489,105.32952,1/29/1967 0:00:00,M-28 100 LB Bomb Troops Unobserved Total Bombs = 3
17.31823,105.56283,1/30/1967 0:00:00,M-28 100 LB Bomb Area/Depot Unobserved Total Bombs = 55
17.21518,105.82641,1/31/1967 0:00:00,M-28 100 LB Bomb AA/AAA Site SEC Explose Total Bombs = 10
17.28489,105.32952,1/31/1967 0:00:00,M-28 100 LB Bomb Troops Unobserved Total Bombs = 6
17.57098,105.67947,2/2/1967 0:00:00,M-28 100 LB Bomb AA/AAA Site Unobserved Total Bombs = 3
17.28489,105.54616,2/2/1967 0:00:00,M-28 100 LB Bomb Road Unobserved Total Bombs = 6
17.31267,105.70003,2/4/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle SEC Explose Total Bombs = 3
17.25156,105.52116,2/5/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 3
17.35155,105.32952,2/5/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 8
17.1849,105.82946,2/6/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 80
17.28489,105.54616,2/6/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 9
17.53432,105.27841,2/7/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 53
17.15991,105.82946,2/10/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 89
17.22519,106.13442,2/10/1967 0:00:00,M-28 100 LB Bomb Road Unobserved Total Bombs = 807
17.30573,105.53088,2/14/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 2
17.20157,105.82641,2/14/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 2
17.21518,105.82641,2/14/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Heavy/MOD Total Bombs = 16
17.58543,105.48783,2/15/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.51821,105.29619,2/15/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 54
17.30988,105.32119,2/15/1967 0:00:00,M-28 100 LB Bomb Troops Unobserved Total Bombs = 2
17.53487,105.29619,2/17/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 22
17.52654,105.30452,2/17/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 2
17.30712,105.62809,2/18/1967 0:00:00,M-28 100 LB Bomb Troops Unobserved Total Bombs = 2
17.51821,105.29619,3/1/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 56
17.49321,105.31562,3/1/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.53348,105.28786,3/1/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.49321,105.3073,3/2/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 2
17.51821,105.29619,3/3/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 58
17.15157,105.59616,3/8/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 56
17.48487,105.29619,3/8/1967 0:00:00,M-28 100 LB Bomb Area/Depot SEC Explose Total Bombs = 6
17.26823,105.52116,3/9/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 1
17.25434,105.5045,3/10/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Destroyed Total Bombs = 2
17.50015,105.42395,3/10/1967 0:00:00,M-28 100 LB Bomb Area/Depot Destroyed Total Bombs = 236
17.21825,106.12109,3/12/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 7
17.30156,105.57949,3/14/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 28
17.50987,105.34618,3/20/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.42293,105.17926,3/22/1967 0:00:00,M-28 100 LB Bomb Area/Depot Destroyed Total Bombs = 13
17.20158,106.14609,3/25/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Heavy/MOD Total Bombs = 942
17.42293,105.17926,3/25/1967 0:00:00,M-28 100 LB Bomb Area/Depot SEC Explose Total Bombs = 11
17.28351,105.77669,4/1/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Destroyed Total Bombs = 2
17.35156,105.72947,4/1/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Destroyed Total Bombs = 32
17.25434,105.44617,4/2/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 2
17.27657,105.7628,4/3/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 2
17.321,105.72114,4/3/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Destroyed Total Bombs = 2
17.25156,105.46006,4/3/1967 0:00:00,M-28 100 LB Bomb Area/Depot SEC Explose Total Bombs = 2
17.15158,105.85445,4/4/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle SEC Explose Total Bombs = 22
17.18435,105.59338,4/4/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.42293,105.17926,4/5/1967 0:00:00,M-28 100 LB Bomb Troops Unobserved Total Bombs = 15
17.49737,105.42395,4/5/1967 0:00:00,M-28 100 LB Bomb Supplies (Miscell.) SEC Explose Total Bombs = 21
17.31795,105.59337,4/6/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 149
17.52654,105.27952,4/6/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.49737,105.42395,4/7/1967 0:00:00,M-28 100 LB Bomb Supplies (Miscell.) SEC Explose Total Bombs = 23
17.23767,105.45728,4/7/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.31795,105.59337,4/7/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 165
17.25156,105.46284,4/8/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop ONTGT/NO BDA Total Bombs = 45
17.15435,105.58366,4/8/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 2
17.49737,105.42395,4/9/1967 0:00:00,M-28 100 LB Bomb Area/Depot Unobserved Total Bombs = 25
17.18629,105.8378,4/9/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 2
17.05131,105.97111,4/10/1967 0:00:00,M-28 100 LB Bomb AA/AAA Site Unobserved Total Bombs = 2
17.51821,105.29619,4/10/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 60
17.31795,105.59337,4/10/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 151
17.18768,105.8378,4/10/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Heavy/MOD Total Bombs = 7
17.39184,105.7328,4/11/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 199
17.31795,105.59337,4/11/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 153
17.05992,105.99611,4/12/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 1
17.40434,105.7753,4/13/1967 0:00:00,M-28 100 LB Bomb Area/Depot Unobserved Total Bombs = 36
17.49737,105.42395,4/13/1967 0:00:00,M-28 100 LB Bomb Area/Depot SEC Explose Total Bombs = 27
17.22657,105.51699,4/14/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 2
17.17102,105.83363,4/14/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 2
17.31795,105.59337,4/14/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 155
17.2724,105.76835,4/15/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 2
17.2349,105.82946,4/15/1967 0:00:00,M-28 100 LB Bomb AA/AAA Site SEC Explose Total Bombs = 191
17.31795,105.59337,4/15/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 157
17.10714,105.89695,4/16/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 6
17.09048,106.05304,4/16/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 2
17.21546,105.83224,4/16/1967 0:00:00,M-28 100 LB Bomb AA/AAA Site Unobserved Total Bombs = 2
17.10714,105.89695,4/16/1967 0:00:00,M-28 100 LB Bomb Construction Site Unobserved Total Bombs = 8
17.40572,105.36562,4/23/1967 0:00:00,M-28 100 LB Bomb Area/Depot SEC Explose Total Bombs = 2
17.33073,105.66558,5/2/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 4
17.251,105.462,5/3/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 2
17.49321,105.30452,5/5/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 4
17.28628,105.53783,5/5/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 4
17.05159,105.96278,5/6/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Heavy/MOD Total Bombs = 841
17.50015,105.42395,5/10/1967 0:00:00,M-28 100 LB Bomb Area/Depot Unobserved Total Bombs = 226
17.84318,105.04899,5/10/1967 0:00:00,M-28 100 LB Bomb FOSD Unobserved Total Bombs = 10
17.16547,106.1622,5/12/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 4
17.28489,105.46284,5/12/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle SEC Explose Total Bombs = 2
17.25017,105.4545,5/13/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop ONTGT/NO BDA Total Bombs = 2
17.30712,105.73586,5/13/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.29823,105.76224,5/14/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.27101,106.18358,5/14/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle ONTGT/NO BDA Total Bombs = 2
17.49737,105.42395,5/15/1967 0:00:00,M-28 100 LB Bomb Area/Depot SEC Explose Total Bombs = 19
17.21825,106.14609,5/15/1967 0:00:00,M-28 100 LB Bomb AA/AAA Site ONTGT/NO BDA Total Bombs = 413
17.33489,105.71281,5/15/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 180
17.25156,105.4545,5/15/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.07242,105.98639,5/15/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop ONTGT/NO BDA Total Bombs = 4
17.26267,105.17954,5/16/1967 0:00:00,M-28 100 LB Bomb Troops ONTGT/NO BDA Total Bombs = 4
17.26267,105.17954,5/16/1967 0:00:00,M-28 100 LB Bomb Troops ONTGT/NO BDA Total Bombs = 6
17.42293,105.17926,5/16/1967 0:00:00,M-28 100 LB Bomb Area/Depot ONTGT/NO BDA Total Bombs = 8
17.15297,106.06554,5/17/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.15297,106.06554,5/17/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 4
17.5821,105.52255,5/17/1967 0:00:00,M-28 100 LB Bomb Road Unobserved Total Bombs = 4
17.0927,106.0436,5/17/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 94
17.27657,106.18219,5/19/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 12
17.13769,106.06138,5/19/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 4
17.25073,105.44895,5/22/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop Unobserved Total Bombs = 2
17.24324,105.72947,5/22/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.40712,105.7753,5/23/1967 0:00:00,M-28 100 LB Bomb Area/Depot ONTGT/NO BDA Total Bombs = 2
17.30184,105.74502,5/23/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.10576,106.05443,5/24/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop ONTGT/NO BDA Total Bombs = 2
17.47655,105.70503,5/24/1967 0:00:00,M-28 100 LB Bomb Motor Vehicle Heavy/MOD Total Bombs = 2
17.15019,106.07388,5/25/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 2
17.15408,106.06249,5/25/1967 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 25
17.39683,105.22203,5/28/1967 0:00:00,M-28 100 LB Bomb Cave ONTGT/NO BDA Total Bombs = 4
17.50015,105.42395,5/29/1967 0:00:00,M-28 100 LB Bomb Area/Depot ONTGT/NO BDA Total Bombs = 230
17.43237,105.17009,8/11/1967 0:00:00,M-28 100 LB Bomb Area/Depot Unobserved Total Bombs = 15
17.49737,105.42117,8/16/1967 0:00:00,M-28 100 LB Bomb Area/Depot ONTGT/NO BDA Total Bombs = 3
17.28018,106.18386,9/11/1967 0:00:00,M-28 100 LB Bomb Road ONTGT/NO BDA Total Bombs = 111
17.51822,105.7128,4/1/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 397
17.21963,105.82807,4/4/1968 0:00:00,M-28 100 LB Bomb Segment/Trans Route SEC Explose Total Bombs = 3
17.15436,106.06277,4/22/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Silenced Total Bombs = 6
17.30434,105.74197,4/23/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Silenced Total Bombs = 11
17.58487,105.73363,4/23/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Silenced Total Bombs = 6
17.0627,105.9725,4/24/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 1
17.35712,105.71558,4/24/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Destroyed Total Bombs = 7
17.38184,105.72614,5/2/1968 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 27
17.49599,105.69892,5/3/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Unobserved Total Bombs = 1
17.19879,105.8378,5/6/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle ONTGT/NO BDA Total Bombs = 14
17.21518,105.82641,5/6/1968 0:00:00,M-28 100 LB Bomb Segment/Trans Route Unobserved Total Bombs = 23
17.29045,105.75446,5/8/1968 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 22
17.29045,105.75446,5/8/1968 0:00:00,M-28 100 LB Bomb Truck Park/Stop SEC Explose Total Bombs = 23
17.34878,105.7142,5/8/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle ONTGT/NO BDA Total Bombs = 3
17.30434,105.74336,5/8/1968 0:00:00,M-28 100 LB Bomb Motor Vehicle Destroyed Total Bombs = 8
17.56737,105.71696,8/19/1969 0:00:00,M-28 100 LB Bomb Area/Depot ONTGT/NO BDA Total Bombs = 3
17.21337,106.05067,9/15/1970 0:00:00,MK88 GP Bomb Truck Park Target Total Bombs = 34
17.41822,105.72946,1/17/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Destroyed Total Bombs = 238
17.60154,105.72946,1/17/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Cut Total Bombs = 631
17.5682,105.21287,1/17/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 99
17.60154,105.74613,2/8/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 299
17.63486,105.31285,3/26/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Bridge Cratered Total Bombs = 12
17.41822,105.71281,5/1/1966 0:00:00,2000 LB General Purpose Bomb - High Drag FOSD Cratered Total Bombs = 393
17.18491,106.14609,5/1/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Unobserved Total Bombs = 2402
17.20158,106.01277,5/2/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Unobserved Total Bombs = 2
17.20157,105.82946,5/2/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Unobserved Total Bombs = 128
17.55153,105.27952,5/8/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Motor Vehicle Heavy/MOD Total Bombs = 64
17.06826,105.96278,5/25/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Troops Unobserved Total Bombs = 247
17.20158,106.14609,5/26/1966 0:00:00,2000 LB General Purpose Bomb - High Drag Road Heavy/MOD Total Bombs = 962
17.54765,105.73169,2/1/1967 0:00:00,2000 LB General Purpose Bomb - High Drag Truck Park/Stop Unobserved Total Bombs = 57
17.65153,105.69613,12/3/1967 0:00:00,2000 LB General Purpose Bomb - High Drag Area/Depot Unobserved Total Bombs = 24
17.11825,106.06277,12/18/1967 0:00:00,2000 LB General Purpose Bomb - High Drag Unknown/Unidentified Cut Total Bombs = 226
17.20158,106.14553,12/20/1967 0:00:00,2000 LB Delay GPB Motor Vehicle ONTGT/NO BDA Total Bombs = 3
17.11602,106.0511,4/7/1968 0:00:00,2000 LB General Purpose Bomb - High Drag Motor Vehicle ONTGT/NO BDA Total Bombs = 3
17.20325,106.1622,12/6/1968 0:00:00,2000 LB General Purpose Bomb - High Drag FOSD Missed Target Total Bombs = 331
17.19325,106.1572,2/18/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Building ONTGT/NO BDA Total Bombs = 1
17.23879,106.07332,2/18/1969 0:00:00,2000 LB General Purpose Bomb - High Drag FOSD ONTGT/NO BDA Total Bombs = 444
17.0613,105.8378,2/22/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Unknown/Unidentified ONTGT/NO BDA Total Bombs = 2
17.0613,105.8378,2/22/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Unknown/Unidentified ONTGT/NO BDA Total Bombs = 4
17.46821,105.46284,2/23/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Area/Depot ONTGT/NO BDA Total Bombs = 2
17.69041,105.15453,2/24/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Bridge ONTGT/NO BDA Total Bombs = 2
17.2349,105.8128,4/4/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Motor Vehicle ONTGT/NO BDA Total Bombs = 233
17.61821,105.7378,4/22/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Motor Vehicle ONTGT/NO BDA Total Bombs = 27
17.6321,105.7378,4/22/1969 0:00:00,2000 LB General Purpose Bomb - High Drag Motor Vehicle ONTGT/NO BDA Total Bombs = 1
17.56821,105.72946,1/17/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 336
17.40155,105.71281,1/17/1966 0:00:00,2000 LB Bomb MK-84 FOSD Cratered Total Bombs = 283
17.58487,105.74613,1/18/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 172
17.30156,105.74613,1/19/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 45
17.53486,105.16287,1/19/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 76
17.30156,105.72947,1/19/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 277
17.28489,105.72947,1/19/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 49
17.60153,105.24619,1/20/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 9
17.58487,105.54615,1/20/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 84
17.9515,105.02954,1/21/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 30
17.66819,105.1462,1/23/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 31
17.70152,105.1462,1/23/1966 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 132
17.66819,105.1462,1/23/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 42
17.53486,105.16287,1/23/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 80
17.65152,105.17953,1/24/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 4
17.70152,105.16287,1/24/1966 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 58
17.73485,105.1462,1/25/1966 0:00:00,2000 LB Bomb MK-84 Bridge Destroyed Total Bombs = 26
17.71819,105.1462,1/25/1966 0:00:00,2000 LB Bomb MK-84 Bridge Destroyed Total Bombs = 44
17.75151,105.12953,1/26/1966 0:00:00,2000 LB Bomb MK-84 Bridge Destroyed Total Bombs = 1021
17.68485,105.1462,1/27/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 22
17.73485,105.1462,1/27/1966 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 15
17.66819,105.16287,1/27/1966 0:00:00,2000 LB Bomb MK-84 Bridge Cratered Total Bombs = 65
17.68485,105.1462,1/27/1966 0:00:00,2000 LB Bomb MK-84 Road Destroyed Total Bombs = 26
17.48488,105.69614,1/28/1966 0:00:00,2000 LB Bomb MK-84 Road Heavy/MOD Total Bombs = 1164
17.58487,105.46283,1/28/1966 0:00:00,2000 LB Bomb MK-84 Bridge Destroyed Total Bombs = 204
17.66819,105.16287,1/28/1966 0:00:00,2000 LB Bomb MK-84 Road Cratered Total Bombs = 69
18.03483,105.34617,5/20/1966 0:00:00,2000 LB Bomb MK-84 Road Unobserved Total Bombs = 2
17.08491,105.94611,5/24/1966 0:00:00,2000 LB Bomb MK-84 Motor Vehicle Unobserved Total Bombs = 235
17.31824,105.89612,5/24/1966 0:00:00,2000 LB Bomb MK-84 FOSD Cratered Total Bombs = 1
17.20157,105.77946,5/25/1966 0:00:00,2000 LB Bomb MK-84 Bridge Cratered Total Bombs = 5
17.08492,106.01278,5/25/1966 0:00:00,2000 LB Bomb MK-84 Troops Unobserved Total Bombs = 108
17.05159,105.96278,5/26/1966 0:00:00,2000 LB Bomb MK-84 Troops Unobserved Total Bombs = 920
17.43488,105.72946,6/13/1966 0:00:00,2000 LB Bomb MK-84 Road Destroyed Total Bombs = 204
17.16825,106.07943,6/14/1966 0:00:00,2000 LB Bomb MK-84 Motor Vehicle Unobserved Total Bombs = 322
17.35155,105.16288,7/24/1966 0:00:00,2000 LB Bomb MK-84 Troops Unobserved Total Bombs = 42
17.2349,105.8128,11/12/1966 0:00:00,2000 LB Bomb MK-84 Road No Damage Total Bombs = 232
17.22519,106.13442,11/18/1966 0:00:00,2000 LB Bomb MK-84 Road Unobserved Total Bombs = 675
17.21824,105.82946,11/22/1966 0:00:00,2000 LB Bomb MK-84 Road No Damage Total Bombs = 118
17.35434,105.71975,11/28/1966 0:00:00,2000 LB Bomb MK-84 Area/Depot Light/Slight Total Bombs = 31
17.56404,105.71002,12/1/1966 0:00:00,2000 LB Bomb MK-84 Road No Damage Total Bombs = 2
17.1988,106.16276,12/14/1966 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 9
17.05158,105.63782,1/1/1967 0:00:00,2000 LB Bomb MK-84 Bridge Unobserved Total Bombs = 2
17.20574,105.82391,1/8/1967 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 53
17.41822,105.72392,1/12/1967 0:00:00,2000 LB Bomb MK-84 FOSD Cut Total Bombs = 20
17.2349,105.8128,2/10/1967 0:00:00,2000 LB Bomb MK-84 Road SEC Explose Total Bombs = 220
17.54321,105.73363,2/13/1967 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 113
17.50154,105.41284,4/5/1967 0:00:00,2000 LB Bomb MK-84 Cave Light/Slight Total Bombs = 79
17.26824,106.17525,4/24/1967 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 11
17.40017,105.73502,4/24/1967 0:00:00,2000 LB Bomb MK-84 FOSD Destroyed Total Bombs = 6
17.2349,105.82946,4/25/1967 0:00:00,2000 LB Bomb MK-84 Road Cut Total Bombs = 186
17.20436,106.15165,5/1/1967 0:00:00,2000 LB Bomb MK-84 FOSD ONTGT/NO BDA Total Bombs = 4
17.40988,105.72114,5/3/1967 0:00:00,2000 LB Bomb MK-84 FOSD ONTGT/NO BDA Total Bombs = 61
17.25158,106.16275,5/4/1967 0:00:00,2000 LB Bomb MK-84 Truck Park/Stop SEC Explose Total Bombs = 791
17.21825,106.16275,5/5/1967 0:00:00,2000 LB Bomb MK-84 FOSD Cut Total Bombs = 139
17.40849,105.72531,5/6/1967 0:00:00,2000 LB Bomb MK-84 FOSD No Damage Total Bombs = 2
17.50016,105.71141,2/11/1968 0:00:00,2000 LB Bomb MK-84 Road ONTGT/NO BDA Total Bombs = 36
